"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"134",134,21,67.8701092304323,0.00102145045965271,0.385714285714286,0.00225144363452592,0.107253252013789
"135",135,37,227.220227215747,0.00111482720178372,0.465465465465466,0.00339572918160299,0.303689212641226
"136",136,7,0.302167982030611,0.000970873786407767,0.809523809523809,0.000882964065971919,0.0843475001545123
"137",137,92,2129.3083735609,0.00127713920817369,0.332059245102723,0.0084899494745106,0.678894682649929
"138",138,5,2.77651076333412,0.000796812749003984,0.7,0.00103762733681089,0.00772586960061499
"139",139,74,1287.86714553385,0.00122249388753056,0.358756016290263,0.00683902530721079,0.558841986533062
"140",140,21,45.5129193086432,0.00106496272630458,0.609523809523809,0.00203282352173143,0.195438499334915
"141",141,66,502.334778507869,0.00119760479041916,0.496037296037296,0.00570845293314376,0.593505618476272
"142",142,31,85.1908089978245,0.0010515247108307,0.544086021505376,0.00285903668865923,0.246866663169886
"143",143,48,682.857639545649,0.0011037527593819,0.36258865248227,0.00452206240672394,0.276182873013059
"144",144,1,0,0.000763941940412529,0,0.000462579862640827,0.00412212181084133
"145",145,4,0,0.000732600732600733,1,0.0009409414706782,0.00338576530107975
"146",146,12,4.00443713600481,0.00101010101010101,0.727272727272727,0.00128074288271853,0.134271486993563
"147",147,28,67.480578299408,0.00109051254089422,0.518518518518518,0.00257509429374125,0.251289240563096
"148",148,9,4.0592439998633,0.00101419878296146,0.666666666666667,0.00107190068433131,0.0979157480162947
"149",149,20,3.444465595358,0.00108695652173913,0.88421052631579,0.00187647054407867,0.239523650380669
"150",150,40,347.786161110196,0.00115207373271889,0.552564102564103,0.00363803738008061,0.366647017016683
"151",151,6,0.192906085250419,0.00100200400801603,0.933333333333333,0.000819628563323746,0.0817308277589908
"152",152,23,1121.11571267334,0.00105708245243129,0.304347826086957,0.00342398894351759,0.112263831320608
"153",153,11,79.2639549371866,0.000934579439252336,0.309090909090909,0.00158150051059945,0.0436663931864429
"154",154,3,0,0.000887311446317657,1,0.000683704838922684,0.0191032944399453
"155",155,5,8.03953210671988,0.000910746812386157,0.4,0.00089725640112841,0.0298961463153394
"156",156,7,6.03309571178955,0.000938086303939962,0.619047619047619,0.000958868243465733,0.0495046739498708
"157",157,6,0.0876190476190476,0.00098135426889107,0.933333333333333,0.000819786184117169,0.0753356895693744
"158",158,3,0,0.000932835820895522,1,0.000612250205498516,0.033627719094322
"159",159,67,273.123032579197,0.001230012300123,0.504748982360923,0.00561963655713997,0.602306780318455
"160",160,20,61.8444599726737,0.00102774922918808,0.452631578947368,0.00201149441287376,0.163223849416312
"161",161,21,25.5463141689894,0.00106609808102345,0.680952380952381,0.00201495092583146,0.213054429663665
"162",162,36,60.7966449007409,0.00110497237569061,0.638095238095238,0.00312467231966615,0.359102835726675
"163",163,14,7.60431308116329,0.00100704934541793,0.648351648351648,0.00144168786656134,0.139747860395222
"164",164,1,0,0.000758725341426404,0,0.000462058901144112,0.00497056050419135
"165",165,7,1.94122486918264,0.000977517106549365,0.761904761904762,0.000910894665948637,0.0783860921409648
"166",166,29,924.303358832795,0.00110132158590308,0.5935960591133,0.0033428890658235,0.291849439942649
"167",167,3,0.75,0.000876424189307625,0.666666666666667,0.000708457437587111,0.0199595365839835
"168",168,4,3.33954797701573,0.000916590284142988,0.666666666666667,0.000792298485245384,0.0367541765054345
"169",169,1,0,0.000758725341426404,0,0.000462058901144112,0.00497056050419135
"170",170,6,423.49963438089,0.000725163161711385,0.2,0.00242136884411332,0.00233756367749368
"171",171,11,2015.7672528133,0.000987166831194472,0.345454545454545,0.00237620696306484,0.0837718257499584
"172",172,4,411.833333333333,0.000706214689265537,0.333333333333333,0.00196547859943979,0.00149171498742657
"173",173,25,84.1455664158925,0.00106723585912487,0.366666666666667,0.00240735551500532,0.187658216944798
"174",174,16,81.6761126579762,0.000962463907603465,0.358333333333333,0.00204682617576795,0.0650183662101895
"175",175,91,2180.22309998814,0.00126742712294043,0.298168498168498,0.00856794698257893,0.635318833356264
"176",176,14,113.253851268803,0.000942507068803016,0.395604395604396,0.00201164230274074,0.0467929105990477
"177",177,18,52.7894978863307,0.00103305785123967,0.450980392156863,0.00194662318394574,0.125764939431682
"178",178,11,842.844285101145,0.000896057347670251,0.345454545454545,0.0024245883535047,0.0254296050609101
"179",179,1,0,0.000737463126843658,0,0.000490616391730106,0.00191199327338462
"180",180,25,269.525131985744,0.00106837606837607,0.38,0.0027104369119445,0.168643515756363
"181",181,54,1793.11640426491,0.00116279069767442,0.310971348707198,0.00549083010262774,0.332456314858777
"182",182,1,0,0.000655307994757536,0,0.000551432224493446,0.000433097937682467
"183",183,7,19.3563821917208,0.000885739592559787,0.761904761904762,0.0012922419893409,0.023292971189841
"184",184,1,0,0.00086281276962899,0,0.000441908221925235,0.0132706143328721
"185",185,5,0.75,0.000793021411578113,0.9,0.00109330912907678,0.00742047556165662
"186",186,18,15.2300412538224,0.00101936799184506,0.712418300653595,0.00176358884924238,0.169912548037864
"187",187,3,1.69986276119643,0.000801924619085806,0.333333333333333,0.000674440179167809,0.0082602835179841
"188",188,1,0,0.000655307994757536,0,0.000551432224493446,0.000433097937682469
"189",189,5,23.0604800437357,0.000936329588014981,0.4,0.000864471664796743,0.0406132310184079
"190",190,27,146.997251796813,0.00111111111111111,0.461538461538462,0.00270170523702993,0.215323646904218
"191",191,6,3.62498007861901,0.000922509225092251,0.4,0.000908245253787751,0.0409540838340451
"192",192,10,25.305818960665,0.00101317122593718,0.444444444444444,0.00122628106975542,0.0931107297410606
"193",193,33,39.6231246077993,0.00112739571589628,0.674242424242424,0.00289451004076644,0.351810404032282
