"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"544",544,4,0,0.000160384923817161,1,0.000378414928060202,0.019568193084784
"545",545,26,517.650620339901,0.000166666666666667,0.230769230769231,0.00125623969431,0.213183910716435
"546",546,1,0,0.000160179400929041,0,0.000231301171438491,0.0143544841999765
"547",547,78,4107.5119623256,0.00017102787754404,0.138528138528139,0.00441378523999253,0.217917919203021
"548",548,113,5966.20961624567,0.000170386777986028,0.292509481668774,0.00413627464337148,0.686351535785242
"549",549,1,0,0.000151975683890578,0,0.000230188393280325,0.00630544646414661
"550",550,6,1.89152413322731,0.000162364020133138,0.6,0.000455406814137626,0.0368219887269043
"551",551,73,431.151382027626,0.000160230732254446,0.519406392694064,0.00248831247707496,0.454027589320449
"552",552,3,0,0.000160333493666827,1,0.00032092205470685,0.0267056825902896
"553",553,37,1989.81100490536,0.000167028561884082,0.367867867867868,0.0022699915043828,0.126166916843983
"554",554,28,5.36487218373735,0.000155666251556663,0.793650793650794,0.00100575925231106,0.221731790634353
"555",555,40,766.077135931233,0.000163692912096906,0.443589743589744,0.00150352785587814,0.274529541264755
"556",556,37,551.698216565475,0.000165425971877585,0.617117117117117,0.00136869324174799,0.278245746400723
"557",557,1,0,0.000160179400929041,0,0.000231301171438491,0.0143544841999765
"558",558,4,2.65523265013789,0.000157282164202579,0.5,0.000362853350924095,0.0207285591570005
"559",559,3,2.1607518926692,0.000155255395124981,0.333333333333333,0.000331069531124352,0.0126352377416469
"560",560,2,0,0.000152905198776758,1,0.000281451076445991,0.00873466836221372
"561",561,11,497.535174249506,0.000163639338897071,0.4,0.000824511027660672,0.0517184254390337
"562",562,96,4243.21081827434,0.000172771250863856,0.207236842105263,0.0050503733203008,0.392751609840693
"563",563,1,0,0.000160179400929041,0,0.000231301171438491,0.0143544841999765
"564",564,19,282.90800313578,0.000158805780530411,0.111111111111111,0.00117623133702088,0.0598151790033189
"565",565,1,0,0.000147297098247165,0,0.000235640557103781,0.00179835438160669
"566",566,23,247.450705764723,0.000164041994750656,0.33201581027668,0.00138667903603536,0.103042047982039
